transaction_id,customer_id,amount,merchant_category,is_online,timestamp,is_fraud
7fd90621-66fa-317f-b7c0-52e68c8db7cf,CUST0024,161.43,online_retail,1,2025-12-31T00:54:46.111827+00:00,0
9edc7c08-ec19-860e-d8ea-d3d9bd9df097,CUST0020,145.89,gas_station,0,2025-12-31T12:13:17.687784+00:00,0
aa51e570-8a05-5095-84ae-bb1bce248b53,CUST0052,138.59,travel,0,2026-01-01T10:38:49.166898+00:00,0
0b48d037-0644-f386-38ec-c995a1613b27,CUST0153,15.09,entertainment,0,2026-01-01T05:28:32.185167+00:00,0
b911b02f-742f-804f-a407-a77b65aba6c8,CUST0011,82.09,online_retail,1,2025-12-31T08:45:05.858662+00:00,0
5b23eaa0-a2cd-f301-ded6-ac942cff0db3,CUST0065,91.34,travel,1,2025-12-31T22:09:15.678286+00:00,0
5e2b3153-1fb0-445c-d450-11f5da3949e3,CUST0161,152.14,pharmacy,0,2025-12-31T02:30:25.448092+00:00,0
1bf09011-2adf-3499-1143-2282abc77ebb,CUST0156,35.06,online_retail,0,2025-12-31T22:29:03.709188+00:00,0
cc16a172-5403-8dce-916f-9840560c2ed4,CUST0019,38.87,travel,0,2026-01-01T15:33:15.181322+00:00,0
b15252cb-8755-5a0b-6234-af644d8a4d72,CUST0142,87.85,online_retail,0,2026-01-01T21:05:24.225787+00:00,0
92a2c28e-9b84-7731-c1f9-fd5c89640a71,CUST0115,51.9,grocery,1,2026-01-01T19:12:16.119094+00:00,0
dc722f46-1383-2a08-0018-1607b8772055,CUST0115,88.13,department_store,1,2025-12-31T02:48:56.513669+00:00,0
148b031c-5a39-cad3-0953-3b1dbfe6a2ef,CUST0118,40.85,gas_station,0,2026-01-01T01:27:47.321285+00:00,0
8432040d-1655-949b-9a03-1232366306a0,CUST0161,199.87,grocery,0,2026-01-01T09:53:33.190154+00:00,0
7332e1d0-0b06-d2f0-314a-b1178db6c9e3,CUST0189,63.62,online_retail,1,2026-01-01T19:29:44.558549+00:00,0
ec397869-3e33-cee5-82a4-758cb9a1bfa1,CUST0063,160.09,travel,0,2026-01-01T07:08:12.671255+00:00,0
8df793cd-5033-f5c4-db87-5c75612f3b0c,CUST0140,154.84,online_retail,1,2026-01-01T09:30:49.504667+00:00,0
b779c31f-8b46-47f2-b1e9-4cf79cb2720c,CUST0100,112.53,department_store,0,2026-01-01T00:52:12.662377+00:00,0
bf6cf18a-91eb-5cca-67e4-fe3d9b68c9a7,CUST0070,202.65,online_retail,0,2025-12-31T10:14:52.258180+00:00,0
0f6cd911-0323-bdf3-0a9a-c2cd535fc03a,CUST0041,70.76,grocery,1,2025-12-31T00:48:54.057205+00:00,0
1cb194ec-ef3f-72a1-08cc-dd7a80f4727c,CUST0130,71.34,online_retail,0,2026-01-01T11:49:44.105237+00:00,0
b82ce05c-684d-be3e-35bf-95ef72df3577,CUST0051,231.57,online_retail,0,2025-12-31T08:49:27.135464+00:00,0
a5a72728-21eb-35ab-566a-2131f9e75d87,CUST0186,62.84,travel,0,2026-01-01T14:35:18.452142+00:00,0
25e20343-6b2d-318e-18b4-f406ca941f00,CUST0137,97.0,department_store,0,2025-12-31T15:24:31.269207+00:00,0
a5eefd20-1f88-fee5-03da-242dc3f1049a,CUST0094,111.82,gas_station,0,2025-12-31T22:59:20.455286+00:00,0
43cc5281-98ac-cd33-2106-31896797e6c7,CUST0083,30.38,online_retail,0,2026-01-01T12:11:59.775879+00:00,0
a3d0311c-eb45-15b2-80cc-728851f47f72,CUST0088,264.99,restaurant,1,2025-12-31T02:57:29.620552+00:00,1
1e6bdb66-dc40-bed0-3258-a59d28b40c6e,CUST0136,295.53,online_retail,1,2026-01-01T03:31:25.060988+00:00,0
1fcb87ef-101b-37fd-e253-e2a99c6cc61d,CUST0157,34.53,pharmacy,1,2026-01-01T12:18:24.243047+00:00,0
485fe1c3-34e1-4d39-2e52-e815d7b06310,CUST0045,53.85,gas_station,0,2026-01-01T01:05:01.093349+00:00,0
e8ffe3cd-d66f-b2ff-bcb3-2e4f08733a70,CUST0046,67.97,travel,0,2025-12-31T03:20:21.256578+00:00,0
21518c8d-ed17-2273-acd8-f7a9986d2471,CUST0120,63.74,restaurant,0,2026-01-01T08:45:00.259445+00:00,0
877b6478-64ed-d1af-a812-5ff732a9755b,CUST0000,128.94,grocery,0,2026-01-01T08:21:41.624907+00:00,0
aafe10c9-146b-740c-8f08-41de7db4f057,CUST0055,75.77,restaurant,0,2026-01-01T08:06:27.597980+00:00,0
ae8a6752-55f8-8eaf-c2cd-e2b100dfce8d,CUST0133,81.43,online_retail,1,2026-01-01T22:45:36.514786+00:00,0
dd216664-921d-5637-5238-1836d867e429,CUST0046,67.36,restaurant,1,2025-12-31T07:31:54.372040+00:00,0
aa7cbf54-d4a6-ef6d-c06b-65636c1aed14,CUST0100,104.15,travel,0,2025-12-31T16:44:17.128008+00:00,0
33d65f9a-da1d-b3e0-9e40-04d52f7a7078,CUST0011,118.51,gas_station,0,2025-12-31T15:06:59.764415+00:00,0
34ea54f8-c007-fb3d-eb72-862d8be26cb6,CUST0111,188.54,department_store,0,2026-01-01T12:38:37.877074+00:00,0
4958118e-5f48-ffce-bc36-e769555ccf0a,CUST0027,56.78,online_retail,0,2025-12-31T03:30:25.018962+00:00,0
9eb83c38-5587-d168-30d7-a4e05b9dab8c,CUST0152,73.54,entertainment,0,2026-01-01T14:51:44.295472+00:00,0
eaf8931f-d056-1c41-caf8-55ef06a47ba8,CUST0177,30.26,gas_station,0,2025-12-31T11:04:53.540208+00:00,0
9e9a6b32-5d8e-e7c1-35ef-2f75e5a71cc4,CUST0198,23.49,restaurant,1,2026-01-01T14:32:42.519418+00:00,0
7115b0e8-b7ac-bc3b-f771-1408a58d74f6,CUST0045,60.1,gas_station,0,2026-01-01T23:02:26.611775+00:00,0
d8fe8e7d-5145-21c2-2661-7fbedf66088c,CUST0055,81.43,travel,1,2025-12-31T11:02:29.781036+00:00,0
b945ccee-16f1-3656-678e-fd810349a856,CUST0162,128.11,online_retail,0,2026-01-01T17:47:58.279153+00:00,0
64daf4b0-939d-8057-8f08-861e0434347b,CUST0063,105.95,entertainment,0,2026-01-01T19:03:42.071804+00:00,0
07b8bdf6-cbff-d989-016f-5e2c4368eee3,CUST0130,70.49,travel,0,2026-01-01T17:48:09.795109+00:00,0
3ba8a9c8-64d3-ab2c-58d9-f85ee9f3bf86,CUST0159,120.54,entertainment,0,2026-01-01T20:02:20.628899+00:00,0
ce995a54-7c66-4804-ceaf-f29697c84dd1,CUST0093,101.98,restaurant,1,2026-01-01T04:32:19.588057+00:00,0
b7c9fea8-ab36-7170-aff6-6dd292243de9,CUST0100,102.46,grocery,1,2026-01-01T09:19:51.942323+00:00,0
58c23f94-8a0a-dc50-4a18-b98bf6752c61,CUST0086,228.38,department_store,1,2026-01-01T22:12:43.585362+00:00,0
79983cc4-c3f4-4f7e-6644-d012d13a6769,CUST0033,189.77,travel,0,2026-01-01T08:32:29.070461+00:00,0
6023cd4b-7fe8-5a80-a31d-59eaf4e7a0c0,CUST0037,67.92,department_store,0,2026-01-01T23:32:17.083043+00:00,0
bf217488-2c08-c82a-95ec-eb36de5bf6f9,CUST0159,148.7,pharmacy,1,2026-01-01T08:56:58.164148+00:00,0
8a51fdcd-364c-b646-dde1-e23c95783bbd,CUST0106,48.5,grocery,0,2026-01-01T15:06:50.120160+00:00,0
43f05cc0-9bd7-2b8a-ecbe-d5e8678a40cc,CUST0146,251.15,department_store,0,2026-01-01T08:49:40.102262+00:00,0
169ab50f-138e-fbe0-8e3d-bb1bdb9e75f3,CUST0177,28.36,grocery,0,2026-01-01T05:01:40.473045+00:00,0
dbce2b7c-9cfd-c2c6-decc-ad683176d7c6,CUST0085,33.66,grocery,0,2025-12-31T15:16:25.447823+00:00,0
2a0bc614-d7e6-31f5-1921-f029cab726a9,CUST0050,54.55,department_store,0,2025-12-31T21:49:09.969742+00:00,0
479c8a28-112c-6a09-f6ba-d533e0367ab5,CUST0178,70.2,travel,0,2025-12-31T04:37:19.942778+00:00,0
073df370-2174-08ef-0e72-05be6ff0d7b1,CUST0065,129.77,gas_station,0,2025-12-31T14:12:15.081272+00:00,0
828d313f-0ae0-1d9e-6510-578ef98cf56c,CUST0118,26.04,travel,1,2025-12-31T08:14:45.498096+00:00,0
9c250ce3-1615-0f50-47e6-06e00aafcac0,CUST0045,41.79,department_store,0,2025-12-31T08:59:14.976962+00:00,0
9ba13aab-897b-a6cb-037d-1a834a33b981,CUST0017,174.54,grocery,0,2025-12-31T01:10:59.213767+00:00,0
06c8efed-5b2f-88c4-11f4-f89820eaea89,CUST0011,94.75,restaurant,0,2026-01-01T06:26:56.608379+00:00,0
f7831063-db6b-52a7-1b98-8c6298db1fb3,CUST0125,131.42,travel,1,2025-12-31T10:14:36.563772+00:00,0
ed2e47be-aedb-7d16-cdad-56730465930a,CUST0058,97.86,pharmacy,0,2026-01-01T21:27:45.306470+00:00,0
ca41fcfc-09ab-c4f9-49f5-b8214ddcfe4d,CUST0146,129.96,restaurant,1,2026-01-01T12:27:15.464310+00:00,0
cb00ac63-9020-05ad-3106-b1f5cf822aa1,CUST0084,203.22,grocery,1,2026-01-01T05:18:00.450276+00:00,0
edf97331-04bf-a013-2994-7e73de6e8c27,CUST0168,20.75,online_retail,1,2025-12-31T21:11:45.265419+00:00,0
77a9ae26-b95d-c506-ce0e-c098717713b5,CUST0058,146.94,travel,1,2025-12-31T17:57:10.068378+00:00,0
7f529488-b26c-51a2-aafe-8d4bfcba9517,CUST0005,71.21,pharmacy,1,2026-01-01T01:52:15.270967+00:00,0
5fa63b11-3017-d5e9-f5e3-523f225aa818,CUST0125,170.69,travel,1,2026-01-01T01:55:44.274277+00:00,0
8081a316-602d-c6d6-7b3d-e202cd26d5d6,CUST0061,31.2,department_store,1,2026-01-01T00:58:21.519428+00:00,0
d164d65e-1cbf-ab91-a74d-bf85f531baf8,CUST0069,15.4,online_retail,1,2025-12-31T23:08:09.566410+00:00,0
0cd0f85d-18f0-5bc4-b14a-b6b0985386cf,CUST0199,47.6,entertainment,1,2026-01-01T10:12:32.097021+00:00,0
51066f58-271e-1ad6-b6fd-96af2035d80c,CUST0038,209.62,online_retail,1,2026-01-01T05:43:07.643322+00:00,0
8e7233f5-b8d9-2d50-41a9-eea4acc4d524,CUST0103,165.75,gas_station,0,2025-12-31T13:48:32.866613+00:00,0
4fad0a1b-b917-5de3-58be-a9b7fe6e8fdd,CUST0149,121.96,grocery,1,2026-01-01T22:01:04.771701+00:00,0
542d7ec9-bd1a-e80d-1fd0-df4ec676682b,CUST0148,150.69,pharmacy,0,2026-01-01T16:41:01.820519+00:00,0
c78ec64a-bbbe-a96e-9993-abe55e367ea2,CUST0105,14.69,gas_station,1,2026-01-01T11:57:34.109006+00:00,0
28d90628-944b-b7b5-bc87-f913e7cc464c,CUST0194,98.35,pharmacy,0,2026-01-01T14:26:03.999027+00:00,0
46a14b8b-f3a5-ffce-6bd1-bcda7b2c4964,CUST0173,154.36,pharmacy,0,2026-01-01T08:30:59.918551+00:00,0
573a4137-56e1-8437-8d93-d271b4d33f35,CUST0109,23.92,gas_station,0,2025-12-31T11:37:29.919848+00:00,0
759a6af2-0e21-e87d-19d1-6e30de4f82eb,CUST0050,100.72,grocery,0,2025-12-31T14:03:44.052754+00:00,0
c2fc5b2e-811f-3dd7-a12d-0ece0d4dfa28,CUST0118,23.19,grocery,1,2025-12-31T17:05:55.578814+00:00,0
20774b6f-eb04-91ce-a0f4-9ea344164fa8,CUST0061,24.61,restaurant,1,2026-01-01T05:44:26.896020+00:00,0
e5a21a53-0f28-e4af-c442-191757eeae64,CUST0187,665.73,department_store,1,2025-12-31T18:23:53.005603+00:00,1
ef3148aa-378f-5ff8-1a3f-cb774f489598,CUST0011,78.66,grocery,1,2025-12-31T21:37:47.235303+00:00,0
d11297e3-57e6-59b9-ac47-c5e6bf3ec01f,CUST0150,153.43,pharmacy,1,2025-12-31T07:56:38.596695+00:00,0
2b344cd1-8e13-9304-53cf-7dcde04d570f,CUST0158,74.44,online_retail,1,2026-01-01T00:54:48.116618+00:00,0
d2903f8f-5a28-4a29-4e8e-17bbe0660f09,CUST0037,100.48,online_retail,0,2026-01-01T17:41:39.302419+00:00,0
9b87a434-fe49-b1b9-919e-303621cc8f98,CUST0192,183.74,travel,1,2025-12-31T06:32:34.114025+00:00,0
2f2c831f-11b0-3575-9e2b-7db8a7fc1548,CUST0154,206.28,gas_station,1,2026-01-01T12:45:15.114479+00:00,0
8693fec5-b52b-bd4c-d314-4d88b7c1fddb,CUST0041,59.39,pharmacy,0,2025-12-31T23:24:25.281426+00:00,0
21bfd11e-7628-6889-8003-1a0505770f1f,CUST0059,122.92,online_retail,0,2026-01-01T01:56:00.790160+00:00,0
13c9f16b-d184-fb8e-4323-30818b587914,CUST0038,249.14,travel,1,2025-12-31T08:25:10.668034+00:00,0
2c411c98-3502-3042-953c-b8ba8141a558,CUST0010,59.06,restaurant,0,2025-12-31T02:41:04.134475+00:00,0
a0bd1260-93ba-88f1-7355-d2f0ed3a96de,CUST0174,73.11,restaurant,0,2025-12-31T15:37:29.609265+00:00,0
10985bd2-8934-e15a-4add-60ddefbb4988,CUST0098,205.88,online_retail,0,2025-12-31T20:53:35.284701+00:00,0
f6ce5d4b-9583-45dd-7223-3baa8ce2f02c,CUST0006,89.49,grocery,0,2026-01-01T15:32:25.890385+00:00,0
c71c528b-67c8-31a7-9112-3693e996e885,CUST0036,119.09,online_retail,0,2026-01-01T23:23:27.412746+00:00,0
e9417202-d839-4c0f-c7a7-f018e54f40fa,CUST0184,53.35,travel,1,2025-12-31T10:25:14.795523+00:00,0
4216762a-392c-86dc-304d-f0fa948e8a02,CUST0073,94.67,entertainment,0,2025-12-31T16:10:01.401297+00:00,0
63e8cbee-f1d1-db97-0f26-df5466e905dc,CUST0190,124.12,travel,1,2025-12-31T07:45:13.939516+00:00,0
330383d5-2912-9144-fc2c-f66a2f4f9329,CUST0147,94.84,department_store,0,2025-12-31T08:30:14.898764+00:00,0
7216c2cb-f1b8-b128-1e3f-7574b9434330,CUST0049,275.68,online_retail,0,2026-01-01T00:36:28.387501+00:00,0
d0e9807c-c17e-685d-be4b-de6f408959a4,CUST0075,335.12,grocery,0,2026-01-01T02:18:03.750439+00:00,0
1a9b87d2-6163-9d26-57e9-7bb280a6b161,CUST0128,31.85,gas_station,1,2025-12-31T03:29:05.933905+00:00,0
83c7eca1-a94f-874c-d415-69196334811d,CUST0049,83.85,grocery,1,2026-01-01T16:36:57.049497+00:00,0
d26ae55e-8c57-a453-4bf6-77bb7aa896ae,CUST0100,77.77,restaurant,1,2026-01-01T01:38:31.638998+00:00,0
3930d0aa-747c-becd-35e6-a1a7cdb6812a,CUST0049,214.16,gas_station,0,2026-01-01T06:10:16.655470+00:00,0
1270c979-609c-7dc6-2b33-35aa6ff285ff,CUST0117,1240.58,entertainment,1,2026-01-01T06:59:58.628107+00:00,1
474b40e7-2869-c4bf-048b-62b8d015ac3a,CUST0182,110.58,department_store,1,2026-01-01T00:58:18.397791+00:00,0
dcf6954e-48d0-26a9-d50e-45d0cb26cbb1,CUST0032,157.5,department_store,0,2025-12-31T23:37:00.343499+00:00,0
adf75e85-e779-8728-7114-f8f488b3093a,CUST0108,119.96,restaurant,0,2026-01-01T21:43:18.028517+00:00,0
dddba214-c47e-4347-eb3b-b8de9fba5f88,CUST0048,112.67,pharmacy,0,2026-01-01T22:07:24.184839+00:00,0
5571ff87-d492-6f66-9a3a-a531c0e6f1d8,CUST0188,178.15,online_retail,0,2025-12-31T05:35:24.582371+00:00,0
e76a3303-fc35-f4b5-d97d-69c8e9fd3148,CUST0121,123.15,online_retail,0,2026-01-01T06:34:28.977225+00:00,0
b3044bd4-cd40-5962-6a02-57031e628d9e,CUST0142,1.0,entertainment,0,2025-12-31T18:43:12.435101+00:00,0
bc12b1aa-fb18-d31d-f42e-38d124f3689d,CUST0096,34.87,gas_station,1,2026-01-01T18:24:02.524434+00:00,0
70e7e589-8c13-80e0-8b66-bfd15549714c,CUST0053,173.52,travel,0,2025-12-31T06:41:05.157984+00:00,0
1da901d3-7e02-622e-bf34-3db2aea97143,CUST0136,122.64,department_store,0,2026-01-01T01:35:59.844705+00:00,0
d14b7cf1-4221-239e-e0a3-106e948c1868,CUST0051,225.32,entertainment,1,2025-12-31T05:35:50.056220+00:00,0
f2e71343-3b60-afbe-3b02-21da02390a4f,CUST0141,223.4,entertainment,0,2026-01-01T10:45:38.231618+00:00,0
e15388b2-face-7288-de66-c799a00e8a26,CUST0170,19.13,pharmacy,0,2026-01-01T14:51:55.457408+00:00,0
c890e810-3f61-ff5b-a38b-c68f328e125d,CUST0041,64.86,travel,1,2026-01-01T22:53:47.317830+00:00,0
38bb1500-321c-c0be-0267-416d728d41d3,CUST0126,102.02,department_store,0,2025-12-31T00:33:25.069449+00:00,0
07324f1c-05a5-cd35-4e6d-e69b862e9034,CUST0103,219.41,travel,0,2025-12-31T09:10:33.320200+00:00,0
6b62e02f-aa49-84f3-175d-f3a8f1227f93,CUST0191,137.0,grocery,1,2026-01-01T05:18:12.684449+00:00,0
5266f8fb-b4e0-dbc7-8f95-a07b0656ee46,CUST0128,13.39,entertainment,0,2026-01-01T16:36:38.945179+00:00,0
181bd3e7-1be3-6a85-d94f-b6854905c36f,CUST0080,173.41,grocery,0,2025-12-31T18:38:53.527426+00:00,0
e1885be6-94ed-5f29-052f-200e601af998,CUST0194,110.06,restaurant,0,2026-01-01T03:09:51.701623+00:00,0
e153fcf1-9b53-cacf-7a83-9a332fde63b5,CUST0045,1.0,travel,0,2025-12-31T15:45:10.113861+00:00,0
eab10e9d-976c-a8ec-3287-4a740f31e5a6,CUST0028,255.08,entertainment,0,2025-12-31T04:44:23.046435+00:00,0
c5f7b79d-4df8-0121-2292-56df73dca4e8,CUST0173,193.61,entertainment,0,2026-01-01T14:51:53.501936+00:00,0
6d6e725f-31f1-20d6-ba0a-decd2783f2a5,CUST0098,248.65,gas_station,0,2025-12-31T12:53:43.661295+00:00,0
c30ca613-61aa-7f38-e8f8-e8fffe1bf449,CUST0050,66.65,entertainment,1,2025-12-31T01:41:54.868354+00:00,0
9d6474a6-0b54-0414-5945-98010d366796,CUST0024,161.49,department_store,1,2025-12-31T14:34:15.506341+00:00,0
cc7ecdb3-d33c-92e9-f41a-99a2038a20ec,CUST0094,101.39,gas_station,1,2025-12-31T10:18:07.932319+00:00,0
b3a6b1d0-c3c7-b40d-0502-03d602804ad3,CUST0097,134.35,pharmacy,0,2026-01-01T05:10:03.105329+00:00,0
9ba6a3d2-f1d6-2bed-88be-d193dbafe945,CUST0152,77.79,travel,1,2026-01-01T10:25:03.530020+00:00,0
45bbd4a3-77b0-f466-fa04-2d35ceac75d9,CUST0091,13.21,restaurant,1,2026-01-01T22:40:38.819138+00:00,0
9fdb838c-08ec-b3d0-f244-0cf1060d0165,CUST0160,49.03,pharmacy,0,2026-01-01T22:40:40.536384+00:00,0
07091691-639f-c2b1-f389-ac13f5a77231,CUST0119,19.99,department_store,1,2025-12-31T21:44:05.103459+00:00,0
093e36cb-6567-7b9f-5383-bb9a616f5386,CUST0056,175.08,gas_station,1,2026-01-01T11:24:11.542478+00:00,0
01a04fe2-a801-da2e-24d6-f677089844ae,CUST0114,750.99,travel,1,2025-12-31T18:33:15.216457+00:00,1
3e50157d-bd9e-5921-ad7d-57d0a0b25088,CUST0140,75.96,department_store,0,2025-12-31T03:48:50.282052+00:00,0
4fecbbe6-7f7a-fff3-12b8-483c582ef185,CUST0085,451.11,travel,1,2026-01-01T14:02:15.569538+00:00,1
1ef24bda-f883-2dbf-7d7c-eb18070b8c27,CUST0047,82.09,pharmacy,1,2025-12-31T12:48:07.162316+00:00,0
e83ad93a-411b-7a08-27d7-944cd7b8d84c,CUST0145,212.19,pharmacy,0,2025-12-31T17:22:10.035580+00:00,0
5edc1a58-6d12-6d01-ff27-d03ddc225c20,CUST0048,223.5,pharmacy,1,2025-12-31T06:18:35.284462+00:00,0
b897156d-749b-3813-7085-e57db47f7ba4,CUST0144,80.25,restaurant,0,2026-01-01T11:30:23.149943+00:00,0
4008594a-2d0e-c856-3cc6-0d13fcbb5e40,CUST0012,67.4,gas_station,1,2025-12-31T13:14:15.404991+00:00,0
3968457d-90b4-f70c-d19e-a8d8dd581f70,CUST0185,160.91,department_store,1,2025-12-31T12:40:40.827581+00:00,0
c8ec70a1-60b3-a305-a3db-8c64fc5a0d58,CUST0085,51.87,restaurant,1,2025-12-31T10:16:00.593341+00:00,0
33b26c6d-63c0-27a9-c53f-d0052543d7c5,CUST0009,68.33,pharmacy,1,2025-12-31T15:20:36.082477+00:00,0
c98e29e1-541b-5071-9e47-67726e30e0af,CUST0050,92.0,gas_station,1,2025-12-31T00:32:11.748741+00:00,0
08c4051b-25b4-0080-a2f3-ffd67e5734ec,CUST0048,268.88,entertainment,0,2026-01-01T06:49:57.502727+00:00,0
62e1df21-8d80-16b1-95a1-3eac71d0ae40,CUST0159,54.96,grocery,1,2026-01-01T18:01:43.038911+00:00,0
8cbefd8a-dbf9-cc4f-606a-861cb2622467,CUST0123,30.56,grocery,1,2026-01-01T08:30:12.900602+00:00,0
4e8bdc7c-2b08-dd33-4f56-56bb146565f0,CUST0133,97.86,travel,0,2026-01-01T07:22:02.637511+00:00,0
d765f903-74c7-6afe-5a72-212689228a49,CUST0174,22.39,travel,0,2026-01-01T19:19:19.250434+00:00,0
969797e1-3177-07de-7efb-af3e120bedb2,CUST0177,36.06,entertainment,0,2026-01-01T00:42:02.277371+00:00,0
180bd406-2a6b-83a6-a0ca-033b41eb5c90,CUST0163,55.04,department_store,0,2025-12-31T16:20:43.676992+00:00,0
9fbf04b8-ba87-cd4e-4663-59ae37502781,CUST0003,104.71,online_retail,1,2026-01-01T23:40:11.354697+00:00,0
fc51e689-3b7e-ba08-b7df-22b36efd41e8,CUST0063,76.11,pharmacy,0,2026-01-01T04:10:56.793608+00:00,0
824b0756-1afa-9e34-1d64-41ee6525c57e,CUST0106,34.41,pharmacy,0,2026-01-01T23:48:52.657131+00:00,0
a1ede67c-8ea7-c704-3f28-19c8735b1a11,CUST0197,78.18,entertainment,1,2025-12-31T23:30:47.612010+00:00,0
78819732-8194-eb60-5885-3330bd617521,CUST0112,41.8,travel,0,2026-01-01T03:33:22.978179+00:00,0
e34bc7a4-25e0-abec-f67f-a285c110a3c5,CUST0135,42.38,gas_station,0,2025-12-31T08:16:47.657130+00:00,0
47113b8e-05ae-a704-d5a4-0caad499f259,CUST0008,167.64,department_store,0,2026-01-01T00:02:51.998878+00:00,0
9fd980be-6e74-8f0c-7af2-4e58076eab26,CUST0025,125.08,travel,0,2026-01-01T13:01:09.715108+00:00,0
09c9e239-9fb8-9452-a5ab-0db134dc92f0,CUST0063,157.81,travel,0,2025-12-31T08:07:49.587716+00:00,0
6e021560-ec55-c3de-d877-a9d46d4ea18a,CUST0047,125.62,gas_station,0,2026-01-01T01:45:48.867885+00:00,0
9b52b9b3-5910-a719-6a0d-2a8865875213,CUST0174,50.82,department_store,0,2025-12-31T20:06:58.562344+00:00,0
49e3e647-618f-a9b4-3bd1-43e57e111e7a,CUST0192,231.58,entertainment,1,2026-01-01T01:18:02.678084+00:00,0
fe900869-bef5-2bba-f857-d58eb44aeb72,CUST0048,178.02,grocery,1,2026-01-01T01:58:29.594726+00:00,0
a80c3a46-4cb4-c243-237d-56a0b2da6e11,CUST0100,86.13,gas_station,1,2025-12-31T12:24:24.823934+00:00,0
becf2e7e-64fa-58b6-d210-b7c5bc2eaf1f,CUST0044,234.52,department_store,1,2025-12-31T01:35:09.943443+00:00,0
d8198b59-8681-a94b-a230-67eec5acbe66,CUST0074,100.34,pharmacy,1,2025-12-31T14:16:04.779091+00:00,0
